;--- x
;; xA'_1
xodal   IV      stiffen;be numb
;
;--- xdm
;; xadam-iu_1
xadam   PV      serve;assist
xodim   IV      serve;assist
xodum   IV      serve;assist
; Oxdm    Auxodum CV      serve;assist
; Axdm    Auxodum CV      serve;assist
;; xad~am_1
xad~am  PV      employ;hire
xad~im  IV_yu   employ;hire
;; Aisotaxodam_1
Aisotaxodam     PV      utilize;employ;operate
Ausotuxodim     PV_Pass be used;be utilized;be employed
sotaxodim       IV      utilize;employ;operate
sotaxodam       IV_Pass_yu      be used;be utilized;be employed
; Istxdm  Aisotaxodim     CV      use
; Astxdm  Aisotaxodim     CV      use
;; xadam_1
xadam   N       servants;attendants
;; xadamiy~_1
xadamiy~        N-ap    service;assistance     [[xadamiy~/ADJ]]
;; xidomap_1
xidom   Napdu   service;assistance
xadam   NAt     services;assistance
;; xad~Am_1
xad~Am  N/ap    servant;attendant
;; xadAmap_1
xadAm   Nap     service
;; taxodiym_1
taxodiym        NduAt   employment;occupation
;; AisotixodAm_1
AisotixodAm     NduAt   usage;using;utilization
;; xAdim_1
xAdim   Nall    servant;attendant
xud~Am  N       servants;attendants
;; maxoduwm_1
maxoduwm        Nall    employer;master
maxAdiym        Ndip    employers;masters
;; muxad~im_1
muxad~im        Nall    employment agent
;; musotaxodim_1
musotaxodim     Nall    employer
;; musotaxodam_1
musotaxodam     Nall    used     [[musotaxodam/ADJ]]
musotaxodam     Nall    employee
;
;--- xdn
;; xAdan_1
xAdan   PV-n    befriend;be sociable with
xAdin   IV-n_yu befriend;be sociable with
;; xidon_1
xidon   Ndu     friend;confidant
OaxodAn N       friends;confidants
;; xadiyn_1
xadiyn  Nall    friends;confidants
;
; ;--- xdw
;; xidiyw_1
xidiyw  N       khedive
;; xudayowiy~_1
xudayowiy~      Nall    khedive     [[xudayowiy~/ADJ]]
xidiywiy~       Nall    khedivial     [[xidiywiy~/ADJ]]
;
;--- x*A
;; Aisotaxo*aO_1
Aisotaxo*aO     PV-O    submit;be servile
Aisotaxo*a|     PV-|    submit;be servile
Aisotaxo*aW     PV_w    submit;be servile
sotaxo*i}       IV      submit;be servile
;; musotaxo*i}_1
musotaxo*i}     Nall    submissive;servile;submitting     [[musotaxo*i}/ADJ]]
;
;--- x*r
;; xu*oruwf_1
xu*oruwf        Ndu     spinning top
xa*Ariyf        Ndip    spinning tops
;; xu*oruwfiy~_1
xu*oruwfiy~     Nall    turbinate;top-like     [[xu*oruwfiy~/ADJ]]
;
;--- x*f
;; xa*af-i_1
xa*af   PV      hurl away
xo*if   IV      hurl away
;; mixo*afap_1
mixo*af NapAt   slingshot;catapult
;
;--- x*l
;; xa*al-u_1
xa*al   PV      abandon
xo*ul   IV      abandon
;; xa*al-u_2
xa*al   PV      fail
xo*ul   IV      fail
;; xA*al_1
xA*al   PV      abandon
xA*il   IV_yu   abandon
;; taxA*al_1
taxA*al PV      decrease
taxA*al IV      decrease
;; Ainoxa*al_1
Ainoxa*al       PV_intr be abandoned;be defeated
noxa*il IV_intr be abandoned;be defeated
;; xi*olAn_1
xi*olAn N       failure
;; taxA*ul_1
taxA*ul NduAt   weakness;dissent
;; Ainoxi*Al_1
Ainoxi*Al       NduAt   defeat;abandoning
;; mutaxA*il_1
mutaxA*il       Nall    weak;exhausted
;; maxo*uwl_1
maxo*uwl        Nall    helpless
;
;--- x*y
;; Aisotaxo*aY_1
Aisotaxo*aY     PV_0    submit;be servile
Aisotaxo*A      PV_h    submit;be servile
Aisotaxo*ay     PV_Atn  submit;be servile
Aisotaxo*       PV_ttAw submit;be servile
sotaxo*iy       IV_0hAnn        submit;be servile
sotaxo* IV_0hwnyn       submit;be servile
sotaxo*aY       IV_0    submit;be servile
;; Aisotixo*A'_1
Aisotixo*A'     N0_Nh   subservience;servility
Aisotixo*AW     Nh      subservience;servility
Aisotixo*A}     Nhy     subservience;servility
Aisotixo*A'     NAt     subservience;servility
;; musotaxo*iy_1
musotaxo*iy     N0F_Nh  submissive;obedient
musotaxo*       NK      submissive;obedient
musotaxo*iy     NAn_Nayn        submissive;obedient
musotaxo*       Nuwn_Niyn       submissive;obedient
musotaxo*iy     NapAt   submissive;obedient
;
;--- xr
;; xar~-iu_1
xar~    PV_V_intr       murmur;snore;fall down
xarar   PV_C_intr       murmur;snore;fall down
xir~    IV_V_intr       murmur;snore;fall down
xorir   IV_C_intr       murmur;snore;fall down
xur~    IV_V_intr       murmur;snore;fall down
xorur   IV_C_intr       murmur;snore;fall down
;; xariyr_1
xariyr  N       murmur
;; xar~_1
xar~    N       falling down;collapse
;; xuruwr_1
xuruwr  N       falling down;collapse
;
;--- xrA
;; xari}-a_1
xari}   PV      defecate
xoraO   IV      defecate
xora|   IV-|    defecate
xoraW   IV_wn   defecate
xora}   IV_yn   defecate
;; xuro'_1
xuro'   N0F_Nh  feces
xuroW   Nh      feces
xuro}   Nhy     feces
;; xarA'_1
xarA'   N0_Nh   feces
xarAW   Nh      feces
xarA}   Nhy     feces
;
;--- xrb
;; xarab-i_1
xarab   PV      destroy;demolish
xorib   IV      destroy;demolish
;; xarib-a_1
xarib   PV_intr be destroyed;disintegrate
xorab   IV_intr be destroyed;disintegrate
;; xar~ab_1
xar~ab  PV      destroy
xar~ib  IV_yu   destroy
;; Oaxorab_1
Oaxorab PV      destroy
xorib   IV_yu   destroy
xorab   IV_Pass_yu      be destroyed
;; taxar~ab_1
taxar~ab        PV_intr be destroyed
taxar~ab        IV_intr be destroyed
;; xarib_1
xarib   N/ap    broken;out of order
;; xurobap_1
xurob   Nap     eye of a needle;hole
;; xarAb_1
xarAb   N       ruins;destroyed
;; xarAbap_1
xarAb   NapAt   ruins
xarA}ib Ndip    ruins
;; xarobAn_1
xarobAn N/ap    out of order;broken
;; taxoriyb_1
taxoriyb        NduAt   destruction;sabotage;terrorism
;; taxoriybiy~_1
taxoriybiy~     Nall    sabotage;terrorism     [[taxoriybiy~/ADJ]]
;; xArib_1
xArib   Nall    destroyer;annihilator
;; muxar~ib_1
muxar~ib        Nall    saboteur;terrorist
;; muxorib_1
muxorib Nall    annihilator;destroyer
;; xar~uwb_1
xar~uwb N       carob;locust
;; xar~uwbap_1
xar~uwb Nap     carob bean;locust pod
;; xar~uwbap_2
xar~uwb NapAt   kharouba
; (dry measure, = 0.129 l.)
;; xar~uwbap_3
xar~uwbap       N0      Kharroubeh
;
;--- xrb$
;; xaroba$_1
xaroba$ PV      scratch;scribble
xarobi$ IV_yu   scratch;scribble
;; xarobuw$_1
xarobuw$        Ndu     tent
xarAbiy$        Ndip    tents
;; muxaroba$_1
muxaroba$       N/ap    scribbled;graffiti
;
;--- xrbT
;; xarobaT_1
xarobaT PV      disarrange;confuse
xarobiT IV_yu   disarrange;confuse
;; xarobaTap_1
xarobaT Nap     disorder;confusion
;
;--- xrbq
;; xarobaq_1
